##File Type: Far field
##File Format: 5
##Source: dipole
##Date: 2019-03-18 11:10:03
** File exported by POSTFEKO version 2018-319328 (x64)

#Configuration Name: StandardConfiguration1
#Request Name: FarField1
#Frequency: 8.66000000E+08
#Coordinate System: Spherical
#No. of Theta Samples: 73
#No. of Phi Samples: 37
#Result Type: Gain
#No. of Header Lines: 1
                 "Theta"           "Phi"             "Re(Etheta)"      "Im(Etheta)"      "Re(Ephi)"        "Im(Ephi)"        "Gain(Theta)"     "Gain(Phi)"       "Gain(Total)"     
                   6.00000000E+01    1.05000000E+02    1.39620541E-01    2.40156136E-01   -7.48224222E-02   -1.28699285E-01   -5.69715653E+00   -1.11155076E+01   -4.60073982E+00   
                   6.50000000E+01    1.05000000E+02    1.15789355E-01    1.99559205E-01   -7.34129754E-02   -1.26524887E-01   -7.30992726E+00   -1.12678434E+01   -5.84249778E+00   
                   7.00000000E+01    1.05000000E+02    9.21717079E-02    1.59131673E-01   -7.22101759E-02   -1.24668690E-01   -9.28003257E+00   -1.14000172E+01   -7.20163187E+00   
                   7.50000000E+01    1.05000000E+02    6.88162938E-02    1.18979894E-01   -7.12438698E-02   -1.23177050E-01   -1.18088218E+01   -1.15076974E+01   -8.64535032E+00   
                   8.00000000E+01    1.05000000E+02    4.57126128E-02    7.91195078E-02   -7.05372083E-02   -1.22085982E-01   -1.53549524E+01   -1.15873080E+01   -1.00644652E+01   
                   8.50000000E+01    1.05000000E+02    2.28035673E-02    3.94946072E-02   -7.01066534E-02   -1.21421122E-01   -2.13913062E+01   -1.16361773E+01   -1.11994101E+01   
                   9.00000000E+01    1.05000000E+02    1.59878798E-17    2.76963890E-17   -6.99620412E-02   -1.21197803E-01   -3.24474085E+02   -1.16526536E+01   -1.16526536E+01   
                   9.50000000E+01    1.05000000E+02   -2.28035645E-02   -3.94946068E-02   -7.01066446E-02   -1.21421121E-01   -2.13913065E+01   -1.16361777E+01   -1.11994104E+01   
                   1.00000000E+02    1.05000000E+02   -4.57126049E-02   -7.91195058E-02   -7.05371961E-02   -1.22085978E-01   -1.53549530E+01   -1.15873085E+01   -1.00644657E+01   
                   1.05000000E+02    1.05000000E+02   -6.88162857E-02   -1.18979889E-01   -7.12438614E-02   -1.23177045E-01   -1.18088224E+01   -1.15076979E+01   -8.64535086E+00   
                   1.10000000E+02    1.05000000E+02   -9.21717081E-02   -1.59131666E-01   -7.22101760E-02   -1.24668684E-01   -9.28003285E+00   -1.14000175E+01   -7.20163215E+00   
                   1.15000000E+02    1.05000000E+02   -1.15789367E-01   -1.99559201E-01   -7.34129834E-02   -1.26524884E-01   -7.30992715E+00   -1.12678433E+01   -5.84249767E+00   
                   1.20000000E+02    1.05000000E+02   -1.39620559E-01   -2.40156143E-01   -7.48224322E-02   -1.28699289E-01   -5.69715605E+00   -1.11155071E+01   -4.60073933E+00   
                   1.25000000E+02    1.05000000E+02   -1.63547604E-01   -2.80710675E-01   -7.64021070E-02   -1.31135441E-01   -4.33714744E+00   -1.09479244E+01   -3.47984048E+00   
                   1.30000000E+02    1.05000000E+02   -1.87377828E-01   -3.20896644E-01   -7.81093738E-02   -1.33767352E-01   -3.17010926E+00   -1.07704101E+01   -2.47428645E+00   
                   1.35000000E+02    1.05000000E+02   -2.10842267E-01   -3.60272002E-01   -7.98960165E-02   -1.36520529E-01   -2.15984039E+00   -1.05884914E+01   -1.57712346E+00   
                   1.40000000E+02    1.05000000E+02   -2.33599888E-01   -3.98285791E-01   -8.17092296E-02   -1.39313531E-01   -1.28369589E+00   -1.04077262E+01   -7.82420411E-01   
                   1.45000000E+02    1.05000000E+02   -2.55247879E-01   -4.34294404E-01   -8.34930016E-02   -1.42060117E-01   -5.27292785E-01   -1.02335341E+01   -8.58242231E-02   
                   1.50000000E+02    1.05000000E+02   -2.75338038E-01   -4.67587162E-01   -8.51898854E-02   -1.44671971E-01    1.18520082E-01   -1.00710435E+01    5.15551746E-01   
                   1.55000000E+02    1.05000000E+02   -2.93398725E-01   -4.97420314E-01   -8.67431049E-02   -1.47061929E-01    6.59508104E-01   -9.92495708E+00    1.02343519E+00   
                   1.60000000E+02    1.05000000E+02   -3.08961131E-01   -5.23057537E-01   -8.80988994E-02   -1.49147542E-01    1.09922935E+00   -9.79943793E+00    1.43872351E+00   
                   1.65000000E+02    1.05000000E+02   -3.21587981E-01   -5.43814050E-01   -8.92089613E-02   -1.50854788E-01    1.43981143E+00   -9.69801508E+00    1.76177307E+00   
                   1.70000000E+02    1.05000000E+02   -3.30902257E-01   -5.59100685E-01   -9.00327931E-02   -1.52121647E-01    1.68247175E+00   -9.62350838E+00    1.99263190E+00   
                   1.75000000E+02    1.05000000E+02   -3.36613308E-01   -5.68463890E-01   -9.05397953E-02   -1.52901276E-01    1.82786398E+00   -9.57797149E+00    2.13121464E+00   
                   1.80000000E+02    1.05000000E+02   -3.38537720E-01   -5.71617701E-01   -9.07109088E-02   -1.53164501E-01    1.87629877E+00   -9.56265218E+00    2.17742321E+00   
                  -1.80000000E+02    1.10000000E+02   -3.29343505E-01   -5.56093357E-01   -1.19871233E-01   -2.02401429E-01    1.63713953E+00   -7.14154310E+00    2.17742321E+00   
                  -1.75000000E+02    1.10000000E+02   -3.27504036E-01   -5.53076667E-01   -1.19657052E-01   -2.02072391E-01    1.58952823E+00   -7.15603892E+00    2.13369875E+00   
                  -1.70000000E+02    1.10000000E+02   -3.22044129E-01   -5.44116578E-01   -1.19022699E-01   -2.01097359E-01    1.44658161E+00   -7.19913020E+00    2.00263183E+00   
                  -1.65000000E+02    1.10000000E+02   -3.13133583E-01   -5.29478009E-01   -1.17991776E-01   -1.99512457E-01    1.20792907E+00   -7.26962912E+00    1.78453520E+00   
                  -1.60000000E+02    1.10000000E+02   -3.01041712E-01   -5.09581557E-01   -1.16602195E-01   -1.97375732E-01    8.72817220E-01   -7.36558174E+00    1.47988543E+00   
                  -1.55000000E+02    1.10000000E+02   -2.86118355E-01   -4.84974391E-01   -1.14904193E-01   -1.94764125E-01    4.39889962E-01   -7.48430690E+00    1.08925915E+00   
                  -1.50000000E+02    1.10000000E+02   -2.68770097E-01   -4.56293798E-01   -1.12957789E-01   -1.91769618E-01   -9.31564597E-02   -7.62245173E+00    6.13251725E-01   
                  -1.45000000E+02    1.10000000E+02   -2.49434002E-01   -4.24226874E-01   -1.10829916E-01   -1.88494866E-01   -7.30091584E-01   -7.77606461E+00    5.23925356E-02   
                  -1.40000000E+02    1.10000000E+02   -2.28551270E-01   -3.89470019E-01   -1.08591427E-01   -1.85048655E-01   -1.47692450E+00   -7.94068647E+00   -5.92912765E-01   
                  -1.35000000E+02    1.10000000E+02   -2.06542988E-01   -3.52691551E-01   -1.06314211E-01   -1.81541501E-01   -2.34307811E+00   -8.11146079E+00   -1.32234911E+00   
                  -1.30000000E+02    1.10000000E+02   -1.83789717E-01   -3.14500086E-01   -1.04068568E-01   -1.78081637E-01   -3.34322961E+00   -8.28326218E+00   -2.13543602E+00   
                  -1.25000000E+02    1.10000000E+02   -1.60616096E-01   -2.75420513E-01   -1.01920990E-01   -1.74771595E-01   -4.50033338E+00   -8.45084204E+00   -3.03077870E+00   
                  -1.20000000E+02    1.10000000E+02   -1.37280997E-01   -2.35878447E-01   -9.99323932E-02   -1.71705467E-01   -5.85090612E+00   -8.60898884E+00   -4.00428326E+00   
                  -1.15000000E+02    1.10000000E+02   -1.13973249E-01   -1.96193209E-01   -9.81568328E-02   -1.68966878E-01   -7.45505081E+00   -8.75269864E+00   -5.04528775E+00   
                  -1.10000000E+02    1.10000000E+02   -9.08124930E-02   -1.56578740E-01   -9.66406365E-02   -1.66627615E-01   -9.41763358E+00   -8.87734990E+00   -6.12879545E+00   
                  -1.05000000E+02    1.10000000E+02   -6.78544674E-02   -1.17151367E-01   -9.54219052E-02   -1.64746804E-01   -1.19402678E+01   -8.97887502E+00   -7.20159875E+00   
                  -1.00000000E+02    1.10000000E+02   -4.50998714E-02   -7.79431637E-02   -9.45302794E-02   -1.63370511E-01   -1.54818323E+01   -9.05391949E+00   -8.16328308E+00   
                  -9.50000000E+01    1.10000000E+02   -2.25059518E-02   -3.89195645E-02   -9.39868825E-02   -1.62531608E-01   -2.15153765E+01   -9.09997933E+00   -8.85783130E+00   
                  -9.00000000E+01    1.10000000E+02    1.57811256E-17    2.72960066E-17   -9.38043521E-02   -1.62249784E-01   -3.24597207E+02   -9.11550720E+00   -9.11550720E+00   
                  -8.50000000E+01    1.10000000E+02    2.25059538E-02    3.89195616E-02   -9.39868906E-02   -1.62531596E-01   -2.15153768E+01   -9.09997963E+00   -8.85783160E+00   
                  -8.00000000E+01    1.10000000E+02    4.50998762E-02    7.79431550E-02   -9.45302894E-02   -1.63370493E-01   -1.54818328E+01   -9.05391999E+00   -8.16328358E+00   
                  -7.50000000E+01    1.10000000E+02    6.78544704E-02    1.17151356E-01   -9.54219095E-02   -1.64746788E-01   -1.19402683E+01   -8.97887554E+00   -7.20159927E+00   
                  -7.00000000E+01    1.10000000E+02    9.08124885E-02    1.56578735E-01   -9.66406317E-02   -1.66627609E-01   -9.41763389E+00   -8.87735022E+00   -6.12879577E+00   
                  -6.50000000E+01    1.10000000E+02    1.13973237E-01    1.96193218E-01   -9.81568230E-02   -1.68966886E-01   -7.45505074E+00   -8.75269857E+00   -5.04528767E+00   
                  -6.00000000E+01    1.10000000E+02    1.37280990E-01    2.35878469E-01   -9.99323879E-02   -1.71705484E-01   -5.85090561E+00   -8.60898833E+00   -4.00428276E+00   
                  -5.50000000E+01    1.10000000E+02    1.60616108E-01    2.75420539E-01   -1.01920997E-01   -1.74771612E-01   -4.50033261E+00   -8.45084127E+00   -3.03077793E+00   
                  -5.00000000E+01    1.10000000E+02    1.83789753E-01    3.14500099E-01   -1.04068589E-01   -1.78081645E-01   -3.34322891E+00   -8.28326148E+00   -2.13543532E+00   
                  -4.50000000E+01    1.10000000E+02    2.06543033E-01    3.52691539E-01   -1.06314235E-01   -1.81541495E-01   -2.34307784E+00   -8.11146052E+00   -1.32234884E+00   
                  -4.00000000E+01    1.10000000E+02    2.28551294E-01    3.89469985E-01   -1.08591438E-01   -1.85048639E-01   -1.47692484E+00   -7.94068681E+00   -5.92913107E-01   
                  -3.50000000E+01    1.10000000E+02    2.49433974E-01    4.24226834E-01   -1.10829903E-01   -1.88494848E-01   -7.30092440E-01   -7.77606546E+00    5.23916794E-02   
                  -3.00000000E+01    1.10000000E+02    2.68770017E-01    4.56293774E-01   -1.12957756E-01   -1.91769607E-01   -9.31574736E-02   -7.62245274E+00    6.13250712E-01   
                  -2.50000000E+01    1.10000000E+02    2.86118263E-01    4.84974391E-01   -1.14904156E-01   -1.94764125E-01    4.39889230E-01   -7.48430764E+00    1.08925842E+00   
                  -2.00000000E+01    1.10000000E+02    3.01041677E-01    5.09581565E-01   -1.16602182E-01   -1.97375735E-01    8.72817068E-01   -7.36558190E+00    1.47988527E+00   
                  -1.50000000E+01    1.10000000E+02    3.13133673E-01    5.29477991E-01   -1.17991810E-01   -1.99512450E-01    1.20792950E+00   -7.26962870E+00    1.78453562E+00   
                  -1.00000000E+01    1.10000000E+02    3.22044370E-01    5.44116495E-01   -1.19022788E-01   -2.01097328E-01    1.44658232E+00   -7.19912950E+00    2.00263254E+00   
                  -5.00000000E+00    1.10000000E+02    3.27504392E-01    5.53076504E-01   -1.19657182E-01   -2.02072331E-01    1.58952879E+00   -7.15603837E+00    2.13369930E+00   
                   0.00000000E+00    1.10000000E+02    3.29343894E-01    5.56093134E-01   -1.19871374E-01   -2.02401348E-01    1.63713962E+00   -7.14154302E+00    2.17742329E+00   
                   5.00000000E+00    1.10000000E+02    3.27504836E-01    5.53075949E-01   -1.19657344E-01   -2.02072128E-01    1.58952539E+00   -7.15604177E+00    2.13369590E+00   
                   1.00000000E+01    1.10000000E+02    3.22045237E-01    5.44115431E-01   -1.19023109E-01   -2.01096935E-01    1.44657581E+00   -7.19913600E+00    2.00262603E+00   
                   1.50000000E+01    1.10000000E+02    3.13134928E-01    5.29476495E-01   -1.17992283E-01   -1.99511887E-01    1.20792033E+00   -7.26963786E+00    1.78452646E+00   
                   2.00000000E+01    1.10000000E+02    3.01043263E-01    5.09579722E-01   -1.16602796E-01   -1.97375021E-01    8.72805612E-01   -7.36559335E+00    1.47987382E+00   
                   2.50000000E+01    1.10000000E+02    2.86120108E-01    4.84972276E-01   -1.14904897E-01   -1.94763275E-01    4.39875592E-01   -7.48432127E+00    1.08924478E+00   
                   3.00000000E+01    1.10000000E+02    2.68772039E-01    4.56291451E-01   -1.12958605E-01   -1.91768631E-01   -9.31734606E-02   -7.62246873E+00    6.13234724E-01   
                   3.50000000E+01    1.10000000E+02    2.49436091E-01    4.24224364E-01   -1.10830844E-01   -1.88493751E-01   -7.30111081E-01   -7.77608411E+00    5.23730388E-02   
                   4.00000000E+01    1.10000000E+02    2.28553430E-01    3.89467434E-01   -1.08592453E-01   -1.85047427E-01   -1.47694636E+00   -7.94070833E+00   -5.92934626E-01   
                   4.50000000E+01    1.10000000E+02    2.06545126E-01    3.52688985E-01   -1.06315312E-01   -1.81540180E-01   -2.34310220E+00   -8.11148488E+00   -1.32237320E+00   
                   5.00000000E+01    1.10000000E+02    1.83791751E-01    3.14497627E-01   -1.04069720E-01   -1.78080245E-01   -3.34325577E+00   -8.28328834E+00   -2.13546218E+00   
                   5.50000000E+01    1.10000000E+02    1.60617965E-01    2.75418232E-01   -1.01922176E-01   -1.74770147E-01   -4.50036142E+00   -8.45087008E+00   -3.03080674E+00   
                   6.00000000E+01    1.10000000E+02    1.37282664E-01    2.35876397E-01   -9.99336064E-02   -1.71703975E-01   -5.85093581E+00   -8.60901853E+00   -4.00431295E+00   
                   6.50000000E+01    1.10000000E+02    1.13974686E-01    1.96191435E-01   -9.81580709E-02   -1.68965350E-01   -7.45508192E+00   -8.75272974E+00   -5.04531885E+00   
                   7.00000000E+01    1.10000000E+02    9.08136765E-02    1.56577276E-01   -9.66418959E-02   -1.66626057E-01   -9.41766584E+00   -8.87738217E+00   -6.12882772E+00   
                   7.50000000E+01    1.10000000E+02    6.78553719E-02    1.17150245E-01   -9.54231773E-02   -1.64745227E-01   -1.19403010E+01   -8.97890820E+00   -7.20163194E+00   
                   8.00000000E+01    1.10000000E+02    4.51004784E-02    7.79424067E-02   -9.45315517E-02   -1.63368924E-01   -1.54818661E+01   -9.05395337E+00   -8.16331696E+00   
                   8.50000000E+01    1.10000000E+02    2.25062539E-02    3.89191845E-02   -9.39881442E-02   -1.62530021E-01   -2.15154109E+01   -9.10001366E+00   -8.85786564E+00   
                   9.00000000E+01    1.10000000E+02    1.57813355E-17    2.72957405E-17   -9.38055997E-02   -1.62248202E-01   -3.24597242E+02   -9.11554173E+00   -9.11554173E+00   
                   9.50000000E+01    1.10000000E+02   -2.25062504E-02   -3.89191842E-02   -9.39881296E-02   -1.62530020E-01   -2.15154112E+01   -9.10001405E+00   -8.85786602E+00   
                   1.00000000E+02    1.10000000E+02   -4.51004684E-02   -7.79424049E-02   -9.45315308E-02   -1.63368921E-01   -1.54818668E+01   -9.05395400E+00   -8.16331759E+00   
                   1.05000000E+02    1.10000000E+02   -6.78553610E-02   -1.17150240E-01   -9.54231619E-02   -1.64745220E-01   -1.19403016E+01   -8.97890883E+00   -7.20163256E+00   
                   1.10000000E+02    1.10000000E+02   -9.08136749E-02   -1.56577269E-01   -9.66418942E-02   -1.66626049E-01   -9.41766618E+00   -8.87738251E+00   -6.12882806E+00   
                   1.15000000E+02    1.10000000E+02   -1.13974700E-01   -1.96191430E-01   -9.81580825E-02   -1.68965346E-01   -7.45508179E+00   -8.75272962E+00   -5.04531872E+00   
                   1.20000000E+02    1.10000000E+02   -1.37282686E-01   -2.35876406E-01   -9.99336227E-02   -1.71703981E-01   -5.85093522E+00   -8.60901794E+00   -4.00431237E+00   
                   1.25000000E+02    1.10000000E+02   -1.60617979E-01   -2.75418259E-01   -1.01922185E-01   -1.74770164E-01   -4.50036059E+00   -8.45086926E+00   -3.03080591E+00   
                   1.30000000E+02    1.10000000E+02   -1.83791740E-01   -3.14497666E-01   -1.04069714E-01   -1.78080267E-01   -3.34325509E+00   -8.28328766E+00   -2.13546150E+00   
                   1.35000000E+02    1.10000000E+02   -2.06545090E-01   -3.52689017E-01   -1.06315293E-01   -1.81540196E-01   -2.34310202E+00   -8.11148469E+00   -1.32237301E+00   
                   1.40000000E+02    1.10000000E+02   -2.28553388E-01   -3.89467432E-01   -1.08592433E-01   -1.85047426E-01   -1.47694680E+00   -7.94070877E+00   -5.92935068E-01   
                   1.45000000E+02    1.10000000E+02   -2.49436073E-01   -4.24224314E-01   -1.10830836E-01   -1.88493728E-01   -7.30111989E-01   -7.77608501E+00    5.23721306E-02   
                   1.50000000E+02    1.10000000E+02   -2.68772064E-01   -4.56291367E-01   -1.12958616E-01   -1.91768596E-01   -9.31744395E-02   -7.62246971E+00    6.13233746E-01   
                   1.55000000E+02    1.10000000E+02   -2.86120162E-01   -4.84972197E-01   -1.14904918E-01   -1.94763244E-01    4.39874971E-01   -7.48432190E+00    1.08924416E+00   
                   1.60000000E+02    1.10000000E+02   -3.01043294E-01   -5.09579702E-01   -1.16602808E-01   -1.97375013E-01    8.72805587E-01   -7.36559338E+00    1.47987379E+00   
                   1.65000000E+02    1.10000000E+02   -3.13134869E-01   -5.29476570E-01   -1.17992260E-01   -1.99511915E-01    1.20792083E+00   -7.26963737E+00    1.78452696E+00   
